movie_id,actor_id,actor_name,is_director,title,return
7520,500.0,Tom Cruise,False,Cocktail,8.57523905
12702,6193.0,Leonardo DiCaprio,False,Critters 3,0.0
10651,190.0,Clint Eastwood,True,The Dead Pool,0.0
34053,4431.0,Jessica Lange,False,Everybody's All-American,0.0
10675,3.0,Harrison Ford,False,Frantic,0.8818975
51321,6384.0,Keanu Reeves,True,Permanent Record,0.236642375
1648,6384.0,Keanu Reeves,True,Bill & Ted's Excellent Adventure,4.0485039
55059,287.0,Brad Pitt,False,Happy Together,0.0
9686,1243.0,Woody Allen,True,New York Stories,0.0
20006,190.0,Clint Eastwood,True,Pink Cadillac,0.0
24077,7056.0,Emma Thompson,False,The Tall Guy,0.0
6951,31.0,Tom Hanks,True,Turner & Hooch,0.0
11308,1038.0,Jodie Foster,True,The Hotel New Hampshire,0.0
20391,190.0,Clint Eastwood,True,Paint Your Wagon,1.5839389
17169,190.0,Clint Eastwood,True,Any Which Way You Can,0.0
2779,1243.0,Woody Allen,True,The Curse of the Jade Scorpion,0.0
206412,18277.0,Sandra Bullock,False,Lisa Picard Is Famous,0.0
13966,7056.0,Emma Thompson,False,Maybe Baby,0.0
20857,6384.0,Keanu Reeves,True,Hardball,1.25696028125
2034,5292.0,Denzel Washington,True,Training Day,2.330582955555556
12537,5064.0,Meryl Streep,False,The French Lieutenant's Woman,0.0
11521,1038.0,Jodie Foster,True,Little Man Tate,0.0
15393,190.0,Clint Eastwood,True,Play Misty for Me,14.620689655172416
1644,18277.0,Sandra Bullock,False,The Vanishing,0.0
12502,5064.0,Meryl Streep,False,Silkwood,0.0
1623,4135.0,Robert Redford,True,Brubaker,0.0
32027,1038.0,Jodie Foster,True,Carny,0.0
984,190.0,Clint Eastwood,True,Dirty Harry,8.994
9585,35.0,Sally Field,True,Not Without My Daughter,0.0
768,85.0,Johnny Depp,True,From Hell,2.1302318571428573
2100,4135.0,Robert Redford,True,The Last Castle,0.3839264861111111
671,10990.0,Emma Watson,False,Harry Potter and the Philosopher's Stone,7.8118044
1535,4135.0,Robert Redford,True,Spy Game,1.5548865217391303
1535,287.0,Brad Pitt,False,Spy Game,1.5548865217391303
10649,190.0,Clint Eastwood,True,The Enforcer,5.137333333333333
17689,190.0,Clint Eastwood,True,The Gauntlet,4.802665090909091
10650,190.0,Clint Eastwood,True,Sudden Impact,3.074667863636364
161,287.0,Brad Pitt,False,Ocean's Eleven,5.302554705882353
1903,500.0,Tom Cruise,False,Vanilla Sky,2.991005014705882
1649,6384.0,Keanu Reeves,True,Bill & Ted's Bogus Journey,0.0
8489,2888.0,Will Smith,False,Ali,0.8197553738317757
32020,1038.0,Jodie Foster,True,Foxes,0.0
52744,5064.0,Meryl Streep,False,Falling in Love,0.0
8470,5292.0,Denzel Washington,True,John Q,2.8401325
15186,287.0,Brad Pitt,False,Full Frontal,1.253223
65262,31.0,Tom Hanks,True,He Knows You're Alone,0.0
119617,4431.0,Jessica Lange,False,How to Beat the High Co$t of Living,0.0
18172,500.0,Tom Cruise,False,All the Right Moves,0.0
10627,500.0,Tom Cruise,False,Taps,2.561146642857143
12705,35.0,Sally Field,True,Smokey and the Bandit II,0.0
11006,35.0,Sally Field,True,Smokey and the Bandit,0.0
4547,1038.0,Jodie Foster,True,Panic Room,4.0916128125
17990,7056.0,Emma Thompson,False,Impromptu,0.0
2565,31.0,Tom Hanks,True,Joe Versus the Volcano,0.0
11892,18277.0,Sandra Bullock,False,Murder by Numbers,1.13428294
28384,1243.0,Woody Allen,True,Husbands and Wives,0.0
9689,1243.0,Woody Allen,True,Hollywood Ending,0.0
15417,190.0,Clint Eastwood,True,Every Which Way But Loose,17.0
9583,18277.0,Sandra Bullock,False,Divine Secrets of the Ya-Ya Sisterhood,0.0
16857,1038.0,Jodie Foster,True,The Dangerous Lives of Altar Boys,0.0
180,500.0,Tom Cruise,False,Minority Report,3.5134600588235294
608,2888.0,Will Smith,False,Men in Black II,3.1558485928571427
4147,31.0,Tom Hanks,True,Road to Perdition,2.262518475
8665,3.0,Harrison Ford,False,K-19: The Widowmaker,0.35168966
818,500.0,Tom Cruise,False,Austin Powers in Goldmember,4.7088163650793655
9573,190.0,Clint Eastwood,True,Blood Work,0.52399034
19429,35.0,Sally Field,True,Absence of Malice,3.39308025
53922,5292.0,Denzel Washington,True,Carbon Copy,0.0
19114,500.0,Tom Cruise,False,Endless Love,0.0
12208,1243.0,Woody Allen,True,Casino Royale,3.4787265
672,10990.0,Emma Watson,False,Harry Potter and the Chamber of Secrets,8.76688482
9016,7056.0,Emma Thompson,False,Treasure Planet,0.7827008214285714
2757,5064.0,Meryl Streep,False,Adaptation.,1.7263775263157894
13435,5292.0,Denzel Washington,True,Antwone Fisher,1.86940688
3131,6193.0,Leonardo DiCaprio,False,Gangs of New York,1.93772504
2642,18277.0,Sandra Bullock,False,Two Weeks Notice,1.5559153
640,6193.0,Leonardo DiCaprio,False,Catch Me If You Can,6.771429076923077
640,31.0,Tom Hanks,True,Catch Me If You Can,6.771429076923077
590,5064.0,Meryl Streep,False,The Hours,1.6639132
41927,6384.0,Keanu Reeves,True,Tune in Tomorrow...,0.0
21189,85.0,Johnny Depp,True,Lost in La Mancha,0.0
10724,190.0,Clint Eastwood,True,Firefox,3.9270746666666665
37917,190.0,Clint Eastwood,True,Honkytonk Man,0.0
81001,35.0,Sally Field,True,Kiss Me Goodbye,0.0
8288,1243.0,Woody Allen,True,A Midsummer Night's Sex Comedy,0.0
32048,5064.0,Meryl Streep,False,Still of the Night,0.0
16229,4431.0,Jessica Lange,False,Prozac Nation,0.0
9930,4135.0,Robert Redford,True,Legal Eagles,0.0
47762,1243.0,Woody Allen,True,Scenes from a Mall,3.1877976666666665
38868,190.0,Clint Eastwood,True,A Decade Under the Influence,0.0
604,6384.0,Keanu Reeves,True,The Matrix Reloaded,4.923998006666666
11145,4135.0,Robert Redford,True,The Electric Horseman,0.0
11916,190.0,Clint Eastwood,True,Two Mules for Sister Sara,0.0
8092,6193.0,Leonardo DiCaprio,False,This Boy’s Life,0.0
46059,4135.0,Robert Redford,True,The Hot Rock,0.0
2263,4431.0,Jessica Lange,False,Music Box,0.0
41791,5292.0,Denzel Washington,True,Mississippi Masala,0.0
11375,3.0,Harrison Ford,False,Hollywood Homicide,0.68190212
10327,35.0,Sally Field,True,"Legally Blonde 2: Red, White & Blonde",2.7758853777777777
14411,287.0,Brad Pitt,False,Sinbad: Legend of the Seven Seas,0.4381386666666667
22,85.0,Johnny Depp,True,Pirates of the Caribbean: The Curse of the Black Pearl,4.6786516
8961,2888.0,Will Smith,False,Bad Boys II,2.102611969230769
24356,4431.0,Jessica Lange,False,Masked and Anonymous,0.0
21449,1243.0,Woody Allen,True,"What's Up, Tiger Lily?",0.0
3101,6384.0,Keanu Reeves,True,I Love You to Death,0.0
14881,190.0,Clint Eastwood,True,Joe Kidd,0.0
26246,4135.0,Robert Redford,True,Incident at Oglala,0.0
1428,85.0,Johnny Depp,True,Once Upon a Time in Mexico,3.385709724137932
10739,1243.0,Woody Allen,True,Anything Else,0.0
891,4135.0,Robert Redford,True,All the President's Men,8.305882352941177
8446,1038.0,Jodie Foster,True,Bugsy Malone,0.0
11046,190.0,Clint Eastwood,True,Where Eagles Dare,2.727272727272727
11707,190.0,Clint Eastwood,True,Tightrope,0.0
6723,190.0,Clint Eastwood,True,The Rookie,2.1633874
16969,190.0,Clint Eastwood,True,City Heat,1.53395952
28761,190.0,Clint Eastwood,True,White Hunter Black Heart,0.0
33258,3.0,Harrison Ford,False,More American Graffiti,6.0058696
11364,3.0,Harrison Ford,False,Regarding Henry,0.0
2116,5292.0,Denzel Washington,True,Out of Time,1.10991126
67809,4431.0,Jessica Lange,False,Normal,0.0
605,6384.0,Keanu Reeves,True,The Matrix Revolutions,2.83325474
508,7056.0,Emma Thompson,False,Love Actually,6.12329415
5143,1243.0,Woody Allen,True,Hannah and Her Sisters,6.26313140625
11092,3.0,Harrison Ford,False,Presumed Innocent,10.059235818181818
20763,31.0,Tom Hanks,True,Radio Flyer,0.1329136285714285
3681,1243.0,Woody Allen,True,What's New Pussycat?,0.0
42045,4431.0,Jessica Lange,False,Sweet Dreams,0.0
11610,1243.0,Woody Allen,True,"Play It Again, Sam",0.0
10023,31.0,Tom Hanks,True,Dragnet,3.3336758
616,500.0,Tom Cruise,False,The Last Samurai,3.26256415
587,4431.0,Jessica Lange,False,Big Fish,1.7559865
6964,6384.0,Keanu Reeves,True,Something's Gotta Give,3.334109225
1792,5064.0,Meryl Streep,False,Stuck on You,0.6150603272727273
11034,4135.0,Robert Redford,True,The Great Gatsby,4.082030769230769
65012,4135.0,Robert Redford,True,This Property Is Condemned,0.0
14239,287.0,Brad Pitt,False,Cool World,0.4703529666666666
73515,1038.0,Jodie Foster,True,Mesmerized,0.0
17736,2888.0,Will Smith,False,Where the Day Takes You,0.0
35227,148815.0,Harrison Ford,False,Foolish Wives,0.3638181818181818
1723,1243.0,Woody Allen,True,The Front,0.0
31602,4135.0,Robert Redford,True,The Chase,0.0
1586,85.0,Johnny Depp,True,Secret Window,2.322829275
9541,2888.0,Will Smith,False,Jersey Girl,1.031382342857143
5516,31.0,Tom Hanks,True,The Ladykillers,0.0
9509,5292.0,Denzel Washington,True,Man on Fire,1.861338771428572
652,287.0,Brad Pitt,False,Troy,2.842342011428572
26976,7056.0,Emma Thompson,False,Wit,0.0
94771,190.0,Clint Eastwood,True,One Hundred and One Nights,0.0
94771,3.0,Harrison Ford,False,One Hundred and One Nights,0.0
11030,1243.0,Woody Allen,True,Zelig,0.0
5902,4135.0,Robert Redford,True,A Bridge Too Far,2.3068181818181817
12762,1243.0,Woody Allen,True,Broadway Danny Rose,1.325062125
27804,18277.0,Sandra Bullock,False,The Thing Called Love,0.0
11044,85.0,Johnny Depp,True,Arizona Dream,0.0
16214,35.0,Sally Field,True,Hooper,0.0
10734,190.0,Clint Eastwood,True,Escape from Alcatraz,5.375
673,10990.0,Emma Watson,False,Harry Potter and the Prisoner of Azkaban,6.075419646153846
673,7056.0,Emma Thompson,False,Harry Potter and the Prisoner of Azkaban,6.075419646153846
594,31.0,Tom Hanks,True,The Terminal,3.65695425
10742,4135.0,Robert Redford,True,The Clearing,0.0
2048,2888.0,Will Smith,False,"I, Robot",2.8936243
5228,35.0,Sally Field,True,Stay Hungry,4.970953
40374,190.0,Clint Eastwood,True,Breezy,0.0
42347,5292.0,Denzel Washington,True,For Queen & Country,0.0
14462,5292.0,Denzel Washington,True,The Manchurian Candidate,1.20132455
14462,5064.0,Meryl Streep,False,The Manchurian Candidate,1.20132455
1538,500.0,Tom Cruise,False,Collateral,3.350219861538461
16153,1038.0,Jodie Foster,True,Alice Doesn't Live Here Anymore,0.0
10905,31.0,Tom Hanks,True,The Man with One Red Shoe,0.0
10555,2888.0,Will Smith,False,Shark Tale,4.897000253333333
5255,31.0,Tom Hanks,True,The Polar Express,1.853792303030303
866,85.0,Johnny Depp,True,Finding Neverland,4.67066224
163,287.0,Brad Pitt,False,Ocean's Twelve,3.2976752727272727
2998,3.0,Harrison Ford,False,Zabriskie Point,0.1428571428571428
31906,190.0,Clint Eastwood,True,The Beguiled,0.0
19740,4135.0,Robert Redford,True,The Great Waldo Pepper,0.0
9768,85.0,Johnny Depp,True,Cry-Baby,0.7514857272727272
22189,4135.0,Robert Redford,True,Havana,0.2310785
48448,287.0,Brad Pitt,False,Across the Tracks,0.0
45145,287.0,Brad Pitt,False,Johnny Suede,0.0
36288,4431.0,Jessica Lange,False,Night and the City,0.0
17796,6384.0,Keanu Reeves,True,Freaked,0.0
9956,85.0,Johnny Depp,True,The Brave,0.0
30983,31.0,Tom Hanks,True,From the Earth to the Moon,0.0
31774,1243.0,Woody Allen,True,Picking Up the Pieces,0.0
55931,6384.0,Keanu Reeves,True,The Animatrix,0.0
11774,5064.0,Meryl Streep,False,Lemony Snicket's A Series of Unfortunate Events,1.4933831785714289
2841,1038.0,Jodie Foster,True,A Very Long Engagement,0.0
3509,6384.0,Keanu Reeves,True,A Scanner Darkly,0.8804503448275862
70,190.0,Clint Eastwood,True,Million Dollar Baby,7.225454866666666
118,85.0,Johnny Depp,True,Charlie and the Chocolate Factory,3.16645842
2567,6193.0,Leonardo DiCaprio,False,The Aviator,0.8793103448275862
8488,2888.0,Will Smith,False,Hitch,5.258577428571429
561,6384.0,Keanu Reeves,True,Constantine,2.30884728
42222,5064.0,Meryl Streep,False,Julia,0.0
10040,18277.0,Sandra Bullock,False,Miss Congeniality 2: Armed and Fabulous,0.0
19971,1038.0,Jodie Foster,True,The Little Girl Who Lives Down the Lane,0.0
20187,190.0,Clint Eastwood,True,The Eiger Sanction,0.0
16972,3.0,Harrison Ford,False,The Frisco Kid,1.015888804347826
1640,18277.0,Sandra Bullock,False,Crash,15.140009384615384
787,287.0,Brad Pitt,False,Mr. & Mrs. Smith,4.347341090909091
14653,85.0,Johnny Depp,True,Happily Ever After,0.0
74,500.0,Tom Cruise,False,War of the Worlds,4.482874083333333
308,4431.0,Jessica Lange,False,Broken Flowers,4.5742101
17824,85.0,Johnny Depp,True,Private Resort,0.0
1546,6384.0,Keanu Reeves,True,Thumbsucker,0.0
61675,85.0,Johnny Depp,True,L.A. Without a Map,0.0
1947,4135.0,Robert Redford,True,An Unfinished Life,0.6206094666666667
9315,1038.0,Jodie Foster,True,Flightplan,4.061587254545454
3933,85.0,Johnny Depp,True,Corpse Bride,2.929876525
24019,5064.0,Meryl Streep,False,Angels in America,0.0
24019,7056.0,Emma Thompson,False,Angels in America,0.0
3527,4431.0,Jessica Lange,False,Don't Come Knocking,0.0
2313,5064.0,Meryl Streep,False,Prime,0.0
674,10990.0,Emma Watson,False,Harry Potter and the Goblet of Fire,5.9728069066666665
7548,85.0,Johnny Depp,True,The Libertine,0.0
44345,1038.0,Jodie Foster,True,The Cutting Edge: The Magic of Movie Editing,0.0
49683,4135.0,Robert Redford,True,Inside Daisy Clover,0.0
53367,1243.0,Woody Allen,True,Charlie: The Life and Art of Charles Chaplin,0.0
53367,85.0,Johnny Depp,True,Charlie: The Life and Art of Charles Chaplin,0.0
11283,7056.0,Emma Thompson,False,Nanny McPhee,4.89959288
9754,3.0,Harrison Ford,False,Firewall,1.84
17700,85.0,Johnny Depp,True,Deep Sea 3D,0.0
388,5292.0,Denzel Washington,True,Inside Man,4.097250088888889
388,1038.0,Jodie Foster,True,Inside Man,4.097250088888889
55676,190.0,Clint Eastwood,True,A Personal Journey with Martin Scorsese Through American Movies,0.0
41263,6384.0,Keanu Reeves,True,The Brotherhood of Justice,0.0
9526,5064.0,Meryl Streep,False,A Prairie Home Companion,0.0
956,500.0,Tom Cruise,False,Mission: Impossible III,2.6523334133333334
591,31.0,Tom Hanks,True,The Da Vinci Code,6.142563672
920,31.0,Tom Hanks,True,Cars,3.849859575
2044,6384.0,Keanu Reeves,True,The Lake House,2.870752775
2044,18277.0,Sandra Bullock,False,The Lake House,2.870752775
350,5064.0,Meryl Streep,False,The Devil Wears Prada,9.330031257142856
58,85.0,Johnny Depp,True,Pirates of the Caribbean: Dead Man's Chest,5.32829906
13508,31.0,Tom Hanks,True,Who Killed the Electric Car?,1.678874
1164,287.0,Brad Pitt,False,Babel,5.41320728
512,1243.0,Woody Allen,True,Scoop,7.89622525
1262,7056.0,Emma Thompson,False,Stranger Than Fiction,1.7884408
1402,2888.0,Will Smith,False,The Pursuit of Happyness,5.583223545454546
9906,5064.0,Meryl Streep,False,The Ant Bully,1.10362258
1422,6193.0,Leonardo DiCaprio,False,The Departed,3.2205261555555555
9672,18277.0,Sandra Bullock,False,Infamous,0.0885638461538461
7551,5292.0,Denzel Washington,True,Déjà Vu,2.407434
1372,6193.0,Leonardo DiCaprio,False,Blood Diamond,1.70877916
9986,4135.0,Robert Redford,True,Charlotte's Web,1.6941176470588235
46948,5292.0,Denzel Washington,True,Power,0.0
10462,1243.0,Woody Allen,True,Don't Drink the Water,0.0
22473,4431.0,Jessica Lange,False,Neverwas,0.0
68979,3.0,Harrison Ford,False,Dead Heat on a Merry-Go-Round,0.0
9963,18277.0,Sandra Bullock,False,Premonition,4.2073416
285,85.0,Johnny Depp,True,Pirates of the Caribbean: At World's End,3.203333333333333
298,287.0,Brad Pitt,False,Ocean's Thirteen,3.6625014588235296
27138,35.0,Sally Field,True,Sybil,0.0
6022,5064.0,Meryl Streep,False,Evening,0.0
675,10990.0,Emma Watson,False,Harry Potter and the Order of the Phoenix,6.254751586666667
675,7056.0,Emma Thompson,False,Harry Potter and the Order of the Phoenix,6.254751586666667
35,31.0,Tom Hanks,True,The Simpsons Movie,7.02758468
8363,54693.0,Emma Stone,False,Superbad,6.0731613
4413,1038.0,Jodie Foster,True,The Brave One,0.9966659857142856
5125,5064.0,Meryl Streep,False,Rendition,0.8999516363636364
4512,287.0,Brad Pitt,False,The Assassination of Jesse James by the Coward Robert Ford,0.4903931
4982,5292.0,Denzel Washington,True,American Gangster,2.66465037
4515,4135.0,Robert Redford,True,Lions for Lambs,1.8061677714285715
4515,5064.0,Meryl Streep,False,Lions for Lambs,1.8061677714285715
4515,500.0,Tom Cruise,False,Lions for Lambs,1.8061677714285715
6479,2888.0,Will Smith,False,I Am Legend,3.902326733333333
6479,7056.0,Emma Thompson,False,I Am Legend,3.902326733333333
25740,85.0,Johnny Depp,True,"Buy the Ticket, Take the Ride",0.0
13885,85.0,Johnny Depp,True,Sweeney Todd: The Demon Barber of Fleet Street,3.04
6538,31.0,Tom Hanks,True,Charlie Wilson's War,1.5866721333333331
9546,5292.0,Denzel Washington,True,Ricochet,0.0
14047,5292.0,Denzel Washington,True,The Great Debaters,2.0150762666666666
18893,85.0,Johnny Depp,True,Joe Strummer: The Future Is Unwritten,0.0
33166,4135.0,Robert Redford,True,Downhill Racer,0.0
18031,5064.0,Meryl Streep,False,Dark Matter,0.0
10488,1038.0,Jodie Foster,True,Nim's Island,2.704766
1266,6384.0,Keanu Reeves,True,Street Kings,3.27849345
217,3.0,Harrison Ford,False,Indiana Jones and the Kingdom of the Crystal Skull,4.252086664864865
8960,2888.0,Will Smith,False,Hancock,4.160195806666667
42473,1038.0,Jodie Foster,True,Tom Sawyer,0.0
13003,85.0,Johnny Depp,True,Gonzo: The Life and Work of Dr. Hunter S. Thompson,0.0
11631,5064.0,Meryl Streep,False,Mamma Mia!,11.72772378846154
12568,7056.0,Emma Thompson,False,Brideshead Revisited,0.66021455
16700,4431.0,Jessica Lange,False,Bonneville,0.0
7446,500.0,Tom Cruise,False,Tropic Thunder,2.0442679239130435
12620,54693.0,Emma Stone,False,The House Bunny,2.8177176
10186,54693.0,Emma Stone,False,The Rocker,0.5841926666666667
4944,287.0,Brad Pitt,False,Burn After Reading,4.42486672972973
12113,6193.0,Leonardo DiCaprio,False,Body of Lies,1.6182871142857145
17704,5064.0,Meryl Streep,False,The Living Sea,0.0
10200,6384.0,Keanu Reeves,True,The Day the Earth Stood Still,2.9136732375
14359,5064.0,Meryl Streep,False,Doubt,2.5453617
13223,190.0,Clint Eastwood,True,Gran Torino,8.180552363636364
11321,2888.0,Will Smith,False,Seven Pounds,3.057594381818182
4922,287.0,Brad Pitt,False,The Curious Case of Benjamin Button,2.2262138866666668
2253,500.0,Tom Cruise,False,Valkyrie,2.670346666666666
4148,6193.0,Leonardo DiCaprio,False,Revolutionary Road,2.1493055142857145
16409,7056.0,Emma Thompson,False,Last Chance Harvey,0.0
10199,10990.0,Emma Watson,False,The Tale of Despereaux,0.8479524166666667
4832,6193.0,Leonardo DiCaprio,False,The 11th Hour,0.0
18947,7056.0,Emma Thompson,False,The Boat That Rocked,0.72697568
16869,287.0,Brad Pitt,False,Inglourious Basterds,4.559015
16279,31.0,Tom Hanks,True,The Great Buck Howard,0.0
30416,500.0,Tom Cruise,False,Stanley Kubrick: A Life in Pictures,0.0
15577,3.0,Harrison Ford,False,Crossing Over,0.0414934
13448,31.0,Tom Hanks,True,Angels & Demons,2.3774229266666667
47906,5064.0,Meryl Streep,False,The Seduction of Joe Tynan,0.0
18487,5292.0,Denzel Washington,True,The Taking of Pelham 1 2 3,1.50166126
40509,18277.0,Sandra Bullock,False,Wrestling Ernest Hemingway,0.0
18240,18277.0,Sandra Bullock,False,The Proposal,7.934375775
12556,54693.0,Emma Stone,False,Ghosts of Girlfriends Past,0.0
11322,85.0,Johnny Depp,True,Public Enemies,2.67630775
18480,3.0,Harrison Ford,False,Brüno,0.0
767,10990.0,Emma Watson,False,Harry Potter and the Half-Blood Prince,3.735836788
